,/'DataLog'/'Speed',/'DataLog'/'FrontBPS',/'DataLog'/'RearBPS',/'DataLog'/'Active_Regen_Flag ',/'DataLog'/'RegenStatus',/'DataLog'/'Regen_Flag',/'DataLog'/'Regen_Limit',/'DataLog'/'Rear_Bps_Value',/'DataLog'/'Front_BPS_Value',/'DataLog'/'Throttle',/'DataLog'/'Torque_Act',/'DataLog'/'Kalman_Filter_SOC',/'DataLog'/'STA_BrakeStatus ',/'DataLog'/'Vehicle_Speed',/'DataLog'/'Throttle(%)'
43.77,6272.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,7.0,93.0,1.0,2.0,100.0
43.78,6451.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,7.0,93.0,1.0,2.0,100.0
43.79,6620.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,5.0,93.0,1.0,2.0,100.0
43.800000000000004,6697.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,4.0,93.0,1.0,2.0,100.0
43.81,6826.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,96.0,3.0,93.0,1.0,2.0,100.0
43.82,6912.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,93.0,2.0,93.0,1.0,2.0,100.0
43.83,6952.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,85.0,0.0,93.0,1.0,2.0,100.0
43.84,6963.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,93.0,0.0,93.0,1.0,2.0,100.0
43.85,6950.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,1.0,93.0,1.0,2.0,100.0
43.86,6932.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,34.0,0.0,93.0,1.0,2.0,100.0
43.87,6922.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,71.0,0.0,93.0,1.0,2.0,100.0
43.88,6901.0,0.8,2.0,0.0,0.0,0.0,3.0,0.0,0.0,91.0,-0.0,93.0,1.0,2.0,0.0
43.89,6874.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,93.0,0.0,93.0,1.0,2.0,100.0
43.9,6840.0,4.9,9.8,0.0,0.0,0.0,3.0,0.0,0.0,91.0,-0.0,93.0,1.0,2.0,0.0
43.910000000000004,6805.0,3.7,7.8,0.0,0.0,0.0,3.0,0.0,0.0,91.0,0.0,93.0,1.0,2.0,0.0
43.92,6767.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,91.0,0.0,93.0,1.0,2.0,16.0
43.93,6712.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,84.0,0.0,93.0,1.0,2.0,68.0
43.94,6695.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,83.0,0.0,93.0,1.0,2.0,96.0
43.95,6672.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82.0,2.0,93.0,1.0,2.0,100.0
43.96,6664.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,79.0,2.0,93.0,1.0,2.0,100.0
43.97,6670.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,78.0,2.0,93.0,1.0,2.0,0.0
43.980000000000004,6690.0,5.7,11.3,0.0,0.0,0.0,4.0,0.0,0.0,76.0,2.0,93.0,1.0,2.0,0.0
43.99,6703.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.0,6708.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.01,6714.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.02,6715.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.03,6713.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.04,6710.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.050000000000004,6706.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.06,6702.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,0.0
44.07,6701.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.08,6701.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.09,6700.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.1,6701.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,2.0,93.0,1.0,2.0,38.0
44.11,6700.0,0.8,2.1,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,19.0
44.12,6700.0,12.9,24.1,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,22.0
44.13,6699.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,79.0
44.14,6702.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.15,6700.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.160000000000004,6702.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.17,6704.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.18,6704.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,76.0,1.0,93.0,1.0,2.0,100.0
44.19,6705.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,75.0,1.0,93.0,1.0,2.0,100.0
44.2,6704.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,73.0,1.0,93.0,1.0,2.0,100.0
44.21,6705.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,72.0,1.0,93.0,1.0,2.0,100.0
44.22,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,69.0,1.0,93.0,1.0,2.0,100.0
44.230000000000004,6692.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,70.0,1.0,93.0,1.0,2.0,100.0
44.24,6676.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,0.0,93.0,1.0,2.0,100.0
44.25,6666.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,0.0,93.0,1.0,2.0,0.0
44.26,6634.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,0.0,93.0,1.0,2.0,100.0
44.27,6616.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,1.0,93.0,1.0,2.0,100.0
44.28,6602.0,2.9,6.4,0.0,0.0,0.0,5.0,0.0,0.0,71.0,1.0,93.0,1.0,2.0,1.0
44.29,6592.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,68.0,1.0,93.0,1.0,2.0,100.0
44.300000000000004,6589.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,67.0,1.0,93.0,1.0,2.0,100.0
44.31,6579.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,1.0,93.0,1.0,2.0,97.0
44.32,6562.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,0.0,93.0,1.0,2.0,97.0
44.33,6537.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,72.0,0.0,93.0,1.0,2.0,100.0
44.34,6507.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,73.0,0.0,93.0,1.0,2.0,100.0
44.35,6489.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,78.0,2.0,93.0,1.0,2.0,100.0
44.36,6489.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,78.0,2.0,93.0,1.0,2.0,100.0
44.37,6517.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,80.0,3.0,93.0,1.0,2.0,100.0
44.38,6535.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,80.0,3.0,93.0,1.0,2.0,100.0
44.39,6608.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,83.0,3.0,93.0,1.0,2.0,100.0
44.4,6662.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,83.0,3.0,93.0,1.0,2.0,100.0
44.410000000000004,6707.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,83.0,2.0,93.0,1.0,2.0,100.0
44.42,6747.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,81.0,1.0,93.0,1.0,2.0,100.0
44.43,6750.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,80.0,1.0,93.0,1.0,2.0,100.0
44.44,6748.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,82.0,0.0,93.0,1.0,2.0,100.0
44.45,6743.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,82.0,0.0,93.0,1.0,2.0,100.0
44.46,6727.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,83.0,0.0,93.0,1.0,2.0,100.0
44.47,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,1.0,93.0,1.0,2.0,100.0
44.480000000000004,6689.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,1.0,93.0,1.0,2.0,100.0
44.49,6684.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,84.0,2.0,93.0,1.0,2.0,100.0
44.5,6682.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,2.0,93.0,1.0,2.0,100.0
44.51,6690.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,91.0,2.0,93.0,1.0,2.0,100.0
44.52,6696.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,91.0,2.0,93.0,1.0,2.0,100.0
44.53,6704.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,93.0,1.0,93.0,1.0,2.0,100.0
44.54,6709.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,93.0,1.0,93.0,1.0,2.0,100.0
44.550000000000004,6712.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,93.0,1.0,93.0,1.0,2.0,100.0
44.56,6712.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,87.0,1.0,93.0,1.0,2.0,100.0
44.57,6711.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,81.0,1.0,93.0,1.0,2.0,100.0
44.58,6707.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,81.0,1.0,93.0,1.0,2.0,100.0
44.59,6707.0,4.2,8.6,0.0,0.0,0.0,5.0,0.0,0.0,81.0,1.0,93.0,1.0,2.0,0.0
44.6,6705.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,45.0
44.61,6702.0,4.6,9.3,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,26.0
44.62,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,99.0
44.63,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.64,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.65,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.660000000000004,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.67,6700.0,4.4,8.9,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,0.0
44.68,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.69,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.7,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.71,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.72,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.730000000000004,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.74,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.75,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.76,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.77,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.78,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.79,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.800000000000004,6700.0,1.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,0.0
44.81,6701.0,1.4,3.4,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,97.0
44.82,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,14.0
44.83,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.84,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.85,6699.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.86,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.87,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.88,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.89,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,10.0
44.9,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.910000000000004,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.92,6702.0,2.4,5.7,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,25.0
44.93,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.94,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.95,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.96,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.97,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.980000000000004,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
44.99,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.0,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.01,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.02,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,0.0
45.03,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,33.0
45.04,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.050000000000004,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.06,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.07,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,33.0
45.08,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.09,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.1,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.11,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.12,6702.0,0.2,0.6,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,5.0
45.13,6702.0,0.8,2.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,24.0
45.14,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.15,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.160000000000004,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.17,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.18,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.19,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.2,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.21,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,94.0,1.0,93.0,1.0,2.0,100.0
45.22,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.0,1.0,93.0,1.0,2.0,100.0
45.230000000000004,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.24,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.25,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.26,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,0.0
45.27,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.28,6697.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.29,6696.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.300000000000004,6697.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,1.0,93.0,1.0,2.0,100.0
45.31,6697.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.32,6689.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.33,6678.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.34,6649.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.35,6596.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.36,6560.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.37,6542.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.38,6525.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.39,6481.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.4,6493.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,4.0,93.0,1.0,2.0,100.0
45.410000000000004,6558.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,4.0,93.0,1.0,2.0,100.0
45.42,6618.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,4.0,93.0,1.0,2.0,100.0
45.43,6650.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,3.0,93.0,1.0,2.0,100.0
45.44,6679.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,3.0,93.0,1.0,2.0,100.0
45.45,6749.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.46,6770.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.47,6772.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.480000000000004,6760.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.49,6743.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.5,6723.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.51,6705.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.52,6684.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.53,6678.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.54,6680.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.550000000000004,6683.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.56,6689.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.57,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,82.0
45.58,6703.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.59,6708.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.6,6710.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.61,6709.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.62,6707.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.63,6705.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.64,6702.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,2.0,93.0,1.0,2.0,100.0
45.65,6701.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.660000000000004,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.67,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.68,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,100.0
45.69,6699.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,93.0,1.0,2.0,15.0
45.7,6700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,93.0,1.0,2.0,100.0
45.71,6701.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,89.0,1.0,93.0,1.0,2.0,100.0
45.72,6698.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,67.0,0.0,93.0,1.0,2.0,100.0
45.730000000000004,6677.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,-0.0,93.0,1.0,2.0,100.0
45.74,6616.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,40.0,-1.0,93.0,1.0,2.0,100.0
45.75,6588.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,17.0,-1.0,93.0,1.0,2.0,100.0
45.76,6518.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,70.0,-1.0,93.0,1.0,2.0,100.0
45.77,6436.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,-1.0,93.0,1.0,2.0,100.0
45.78,6320.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,-0.0,93.0,1.0,2.0,80.0
45.79,6255.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,-0.0,93.0,1.0,2.0,66.0
45.800000000000004,6226.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.0,93.0,1.0,2.0,100.0
45.81,6176.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,-0.0,93.0,1.0,2.0,100.0
45.82,6104.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,100.0,-0.0,93.0,1.0,2.0,100.0
45.83,6051.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,100.0,-1.0,93.0,1.0,2.0,100.0
45.84,5998.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
45.85,5973.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,100.0,0.0,93.0,1.0,2.0,100.0
